Link,Name
http://www.wikidata.org/entity/Q64006796,हिमाद्री सिंह
http://www.wikidata.org/entity/Q1897029,मार्गरेट अल्वा
http://www.wikidata.org/entity/Q63997603,डीन कुरियाकोस
http://www.wikidata.org/entity/Q31335781,शारदानन्द दीक्षित
http://www.wikidata.org/entity/Q7273760,आर. के. पाटिल
http://www.wikidata.org/entity/Q31336352,गोपाल दत्त ओझा
http://www.wikidata.org/entity/Q4834155,भीमराव अम्बेडकर
http://www.wikidata.org/entity/Q2923570,ब्रह्मानंद पांडा
http://www.wikidata.org/entity/Q1898849,तेजेंदर खन्ना
http://www.wikidata.org/entity/Q4853939,बनारसी दास
http://www.wikidata.org/entity/Q31314081,चन्द्रभान सिंह पटेल
http://www.wikidata.org/entity/Q31314000,इन्द्रजीत कोरी
http://www.wikidata.org/entity/Q16901268,सौमित्र खान
http://www.wikidata.org/entity/Q3629480,अरुण जेटली
http://www.wikidata.org/entity/Q7685042,ताराचन्द
http://www.wikidata.org/entity/Q23744851,साओनी घोष
http://www.wikidata.org/entity/Q6733628,महबूब जाहेदी
http://www.wikidata.org/entity/Q31314355,रोशन लाल वर्मा
http://www.wikidata.org/entity/Q16122210,कृष्ण कांत पॉल
http://www.wikidata.org/entity/Q31336412,चन्द्र कुमार त्रिवेदी
http://www.wikidata.org/entity/Q2723759,यशवंत सिन्हा
http://www.wikidata.org/entity/Q6963111,नन्द गोपाल गुप्ता
http://www.wikidata.org/entity/Q31331554,रामभजन
http://www.wikidata.org/entity/Q7237214,प्रभा ठाकुर
http://www.wikidata.org/entity/Q6733741,महेन्द्रा कुमारी
http://www.wikidata.org/entity/Q31330681,फजलुल हक
http://www.wikidata.org/entity/Q4829542,अवतार सिंह भड़ाना
http://www.wikidata.org/entity/Q4854461,बण्डारू दत्तारेय
http://www.wikidata.org/entity/Q6191080,झिना हिकाका
http://www.wikidata.org/entity/Q7631913,सुब्रत राय
http://www.wikidata.org/entity/Q31332961,परमेश्वरी दीन वर्मा
http://www.wikidata.org/entity/Q31338569,विश्वनाथ सिंह
http://www.wikidata.org/entity/Q14647805,अरविंदर सिंह लवली
http://www.wikidata.org/entity/Q743568,बृज कुमार नेहरू
http://www.wikidata.org/entity/Q7227546,पोन राधाकृष्णन
http://www.wikidata.org/entity/Q3764382,नेदुरुमल्ली जनार्दन रेड्डी
http://www.wikidata.org/entity/Q31334146,कलारानी मिश्र
http://www.wikidata.org/entity/Q16980162,टी॰ राधाकृष्णन
http://www.wikidata.org/entity/Q31313857,अनीसुर्रहमान
http://www.wikidata.org/entity/Q5203793,डी. राजा
http://www.wikidata.org/entity/Q7261355,पूर्णिमा बेनर्जी
http://www.wikidata.org/entity/Q20781437,आचार्य देवव्रत
http://www.wikidata.org/entity/Q6462710,एल.ए. गणेशन
http://www.wikidata.org/entity/Q7881031,उमा शंकर दीक्षित
http://www.wikidata.org/entity/Q63993584,सुनीता दुग्गल
http://www.wikidata.org/entity/Q5322167,इ॰टी॰ मुहम्मद बशीर
http://www.wikidata.org/entity/Q31335082,मुकुट बिहारी लाल
http://www.wikidata.org/entity/Q31333959,हरदयाल सिंह पिपल
http://www.wikidata.org/entity/Q3521226,खुशबू सुंदर
http://www.wikidata.org/entity/Q31337810,राज राजेश्वर शुक्ल
http://www.wikidata.org/entity/Q31313971,आलम बदी
http://www.wikidata.org/entity/Q16914125,श्रीकांत शिंदे
http://www.wikidata.org/entity/Q16186580,प्रसून बनर्जी
http://www.wikidata.org/entity/Q399331,वक्कम मजीद
http://www.wikidata.org/entity/Q12457057,जी॰एम॰ सिद्धेश्वर
http://www.wikidata.org/entity/Q31331235,राज कुमार शर्मा
http://www.wikidata.org/entity/Q16732672,अनूप मिश्रा
http://www.wikidata.org/entity/Q2646553,नन्दमूरि तारक रमाराव
http://www.wikidata.org/entity/Q18062152,कोठा प्रभाकर रेड्डी
http://www.wikidata.org/entity/Q7424448,सरोजिनी महिषी
http://www.wikidata.org/entity/Q31331324,राम आसरे वर्मा
http://www.wikidata.org/entity/Q31332717,टम्बरेश्वर प्रसाद
http://www.wikidata.org/entity/Q2497083,नरेन्द्र जाधव
http://www.wikidata.org/entity/Q31336355,गोपाल राम दास
http://www.wikidata.org/entity/Q98940289,निर्वेन्द्र कुमार मिश्रा
http://www.wikidata.org/entity/Q17180719,तोटा सीताराम लक्ष्मी
http://www.wikidata.org/entity/Q19007433,साधु सिंह धर्मसोत
http://www.wikidata.org/entity/Q17090446,देवेन्द्र सिंह
http://www.wikidata.org/entity/Q5094849,छवि राजावत
http://www.wikidata.org/entity/Q1892258,कमला बेनीवाल
http://www.wikidata.org/entity/Q7933688,विरेन जे. शाह
http://www.wikidata.org/entity/Q3525366,दिनेश त्रिवेदी
http://www.wikidata.org/entity/Q31335991,हरीश कुमार गंगवार
http://www.wikidata.org/entity/Q7141279,पार्वती कृष्णन
http://www.wikidata.org/entity/Q15941003,महारानी दिव्या सिंह
http://www.wikidata.org/entity/Q7633454,सुदर्शन भगत
http://www.wikidata.org/entity/Q53568432,इमरती देवी
http://www.wikidata.org/entity/Q31314089,जगपाल
http://www.wikidata.org/entity/Q138765,सी. एन. अन्नादुरै
http://www.wikidata.org/entity/Q12413470,अनंत वी रेड्डी
http://www.wikidata.org/entity/Q31336284,काशीनाथ मेहरोत्रा
http://www.wikidata.org/entity/Q31322794,अब्दुल कलाम
http://www.wikidata.org/entity/Q16147236,आनंदराज आम्बेडकर
http://www.wikidata.org/entity/Q201408,ए राजा
http://www.wikidata.org/entity/Q31334873,बनवारी लाल विप्रा
http://www.wikidata.org/entity/Q31329609,अतहर हसन ख्वाजा
http://www.wikidata.org/entity/Q31336221,कन्हैया लाल विशारद
http://www.wikidata.org/entity/Q31336824,बृज किशोर अग्रवाल
http://www.wikidata.org/entity/Q31323701,सूरज सिंह शाक्य
http://www.wikidata.org/entity/Q31353266,द्वारका प्रसाद मित्तल
http://www.wikidata.org/entity/Q22279861,राजेन्द्र कुमार
http://www.wikidata.org/entity/Q41443,लोबसांग सांगेय
http://www.wikidata.org/entity/Q4901829,भीष्म नारायण सिंह
http://www.wikidata.org/entity/Q16897863,दीपसिंह शंकरसिंह राठोड
http://www.wikidata.org/entity/Q60737000,टीजी मोहनदास
http://www.wikidata.org/entity/Q3277025,नर बहादुर भण्डारी
http://www.wikidata.org/entity/Q6024265,शीशराम ओला
http://www.wikidata.org/entity/Q31333911,सरस्वती देवी शुक्ला
http://www.wikidata.org/entity/Q31336547,दृगराज सिंह
http://www.wikidata.org/entity/Q16208372,हुसैन दलवई
http://www.wikidata.org/entity/Q7282990,रघुवर दास
http://www.wikidata.org/entity/Q31333080,बादाम सिंह
http://www.wikidata.org/entity/Q16257928,मोहम्मद विज़ारत रसूल खान
http://www.wikidata.org/entity/Q16736878,प्रियंका सिंह रावत
http://www.wikidata.org/entity/Q31334113,केदार नाथ भार्गव
http://www.wikidata.org/entity/Q31314498,शेर बहादुर
http://www.wikidata.org/entity/Q3634902,विष्णुकान्त शास्त्री
http://www.wikidata.org/entity/Q31334140,कल्पनाथ सिंह
http://www.wikidata.org/entity/Q16196730,उषा ठाकुर
http://www.wikidata.org/entity/Q31335879,सत्य नारायण पान्डे
http://www.wikidata.org/entity/Q31335106,मेघनाथ सिंह शिशौदिया
http://www.wikidata.org/entity/Q31314173,पूर्णमासी देहाती
http://www.wikidata.org/entity/Q31331277,राजा राम किसान
http://www.wikidata.org/entity/Q31330865,भृगुनाथ चतुर्वेदी
http://www.wikidata.org/entity/Q31322808,अब्बास अली जैदी उर्फ रूश्दी मियां
http://www.wikidata.org/entity/Q31314137,सुरेन्द्र विक्रम सिंह
http://www.wikidata.org/entity/Q16736874,रीति पाठक
http://www.wikidata.org/entity/Q16886057,रामेश्वर तेली
http://www.wikidata.org/entity/Q7238453,प्रसन्न आचार्य
http://www.wikidata.org/entity/Q12454254,शिवरामगौड़ा शिवनगौड़ा
http://www.wikidata.org/entity/Q6445145,कुँवर विक्रम सिंह
http://www.wikidata.org/entity/Q31323105,दीनानाथ कुशवाहा
http://www.wikidata.org/entity/Q31323677,सुन्दर लाल लोधी
http://www.wikidata.org/entity/Q3139221,वी. एस अच्युतानान्तन
http://www.wikidata.org/entity/Q16466511,लक्ष्मण गिलुवा
http://www.wikidata.org/entity/Q4801137,सिक्किम क्रन्तिकारी मोर्चा
http://www.wikidata.org/entity/Q31336567,दल सिंह
http://www.wikidata.org/entity/Q16186898,सत्यपाल सिंह
http://www.wikidata.org/entity/Q3618092,एनी मास्कारेन
http://www.wikidata.org/entity/Q4902189,भूपिंदर सिंग  मान
http://www.wikidata.org/entity/Q22018625,हरविलास शारदा
http://www.wikidata.org/entity/Q6951757,एन .आर. पिल्लै
http://www.wikidata.org/entity/Q31313919,अलगू प्रसाद चौहान
